id,Distance,Start_coordinates,End_coordinates
3866038.0,1890.9,"[51.98555308500126, 4.421770203878601]","[51.9964238032244, 4.441453967383385]"
4297863.0,1065.9,"[51.990511, 4.449019]","[51.981615, 4.44465]"
9872756.0,193.8,"[52.000009, 4.445888]","[52.000434, 4.44863]"
5115019.0,1215.5,"[52.00533, 4.431575]","[51.996574, 4.441548]"
10968572.0,1838.9,"[51.984716, 4.423598]","[51.995276, 4.444098]"
2126869.0,1286.1,"[51.98142554271133, 4.444302781405941]","[51.99197903578909, 4.448253978989158]"
5310790.0,533.9,"[52.002485, 4.450909]","[51.998609, 4.452817]"
6343543.0,680.8,"[51.98017, 4.429094]","[51.984768, 4.422925]"
10268421.0,1036.1,"[51.981089, 4.470761]","[51.988941, 4.478802]"
2254546.0,119.8,"[51.9875276, 4.4837542]","[51.9882077, 4.4824027]"
2207262.0,339.4,"[51.98929178528488, 4.480134453624487]","[51.987411389127374, 4.484001025557518]"
6895160.0,485.7,"[51.993361, 4.463588]","[51.995565, 4.457495]"
3676635.0,446.0,"[51.996295, 4.485726]","[51.992877, 4.482349]"
17239042.0,544.2,"[52.006424, 4.484022]","[52.005806, 4.491772]"
14675241.0,410.4,"[51.998407, 4.453763]","[52.000167, 4.459015]"
10441237.0,1956.6,"[52.005659, 4.475466]","[51.998326, 4.453389]"
8365261.0,414.1,"[51.993037, 4.48255]","[51.996224, 4.485662]"
3383589.0,553.4,"[51.98365927208215, 4.491356648504734]","[51.98680223431438, 4.485104084014893]"
9251435.0,1571.1,"[51.980448, 4.498631]","[51.990447, 4.514136]"
7345688.0,366.0,"[51.982846, 4.504441]","[51.980803, 4.500466]"
9744915.0,292.2,"[52.004427, 4.525825]","[52.002048, 4.525882]"
10113125.0,1338.8,"[51.994075, 4.523993]","[51.987176, 4.538732]"
9704558.0,929.1,"[51.979505, 4.520637]","[51.979949, 4.511037]"
17494488.0,1014.7,"[52.002554, 4.528525]","[52.000034, 4.542722]"
8565065.0,576.1,"[52.001425, 4.526598]","[51.99644, 4.524337]"
2130129.0,155.9,"[51.9904818, 4.4984197]","[51.9897628, 4.5003466]"
6755498.0,1474.0,"[51.987106, 4.539026]","[51.993827, 4.52274]"
16340447.0,349.8,"[51.979359, 4.5356]","[51.981277, 4.5319]"
10790976.0,734.5,"[51.999137, 4.557468]","[52.004451, 4.557758]"
8537373.0,373.2,"[52.002652, 4.555001]","[52.005088, 4.558732]"
2249868.0,1495.6,"[51.99135482311249, 4.5481789112091064]","[52.00177252292633, 4.555276036262512]"
2449109.0,2407.3,"[51.98466167, 4.54902]","[52.00128833, 4.55565333]"
12062171.0,250.3,"[51.993083, 4.551093]","[51.99159, 4.548408]"
20058290.0,699.6,"[51.999448, 4.550425]","[52.005126, 4.552151]"
1983225.0,951.2,"[51.985829, 4.564351]","[51.982263, 4.551817]"
11341722.0,259.7,"[52.002291, 4.566615]","[52.004222, 4.568696]"
18618093.0,1058.6,"[51.994593, 4.560831]","[52.003743, 4.565041]"
1357407.0,548.2,"[51.98461024090648, 4.581502927467227]","[51.97967866435647, 4.580868165940046]"
6767294.0,703.0,"[51.988446, 4.598397]","[51.994183, 4.594184]"
5969357.0,1076.9,"[51.981502, 4.612892]","[51.98807, 4.601463]"
4738815.0,1123.7,"[51.9984, 4.591221]","[51.989206, 4.597977]"
5410411.0,952.8,"[51.987951, 4.601688]","[51.982177, 4.611789]"
4920704.0,585.4,"[51.98218, 4.596005]","[51.987212, 4.598374]"
12793149.0,323.2,"[52.002069, 4.590063]","[51.999668, 4.590176]"
15761193.0,309.6,"[51.999693, 4.590157]","[52.00213, 4.589927]"
4738613.0,2493.3,"[52.004949, 4.626207]","[51.989292, 4.601302]"
2256679.0,951.4,"[51.98686333, 4.60392167]","[51.98091, 4.61383333]"
7284891.0,1209.4,"[51.994365, 4.608425]","[52.001963, 4.595834]"
19342875.0,363.5,"[51.987574, 4.673464]","[51.98554, 4.670224]"
5295271.0,80.0,"[51.980296, 4.668365]","[51.980817, 4.669137]"
10568904.0,353.9,"[51.988279, 4.676028]","[51.986531, 4.671766]"
10183829.0,1188.8,"[51.997227, 4.6532]","[51.990166, 4.663084]"
15262786.0,763.9,"[51.982112, 4.662538]","[51.979408, 4.652366]"
10183887.0,1165.8,"[51.990294, 4.662912]","[51.997211, 4.653221]"
10831709.0,611.2,"[51.993039, 4.656547]","[51.989112, 4.650392]"
21318677.0,1350.8,"[51.987577, 4.668537]","[51.979239, 4.663478]"
1893149.0,1463.1,"[51.9987808, 4.6484174]","[51.9892626, 4.6337882]"
9570180.0,2114.2,"[51.990936, 4.63893]","[51.982809, 4.660715]"
3914102.0,2024.1,"[51.996398, 4.697363]","[52.005114, 4.720793]"
4440228.0,1527.0,"[52.00515, 4.714066]","[51.996416, 4.6974]"
21428356.0,735.6,"[51.995692, 4.685593]","[52.000642, 4.692396]"
3914021.0,1587.6,"[51.987369, 4.678468]","[51.995361, 4.694635]"
10000006.0,318.6,"[52.003515, 4.687774]","[52.002444, 4.692005]"
2256753.0,524.9,"[52.00254167, 4.69184167]","[52.00465333, 4.68522833]"
7275172.0,725.0,"[52.000848, 4.702332]","[52.005264, 4.710165]"
12043744.0,581.7,"[52.003314, 4.705732]","[52.000752, 4.698821]"
4742303.0,1209.3,"[51.999668, 4.69647]","[52.003149, 4.706389]"
4459607.0,417.7,"[52.000591, 4.701018]","[52.002819, 4.705811]"
15178756.0,1793.7,"[52.00193, 4.726459]","[51.992654, 4.747804]"
1149843.0,1368.6,"[52.0054838018899, 4.72348114337486]","[52.00372844653044, 4.740869456675936]"
9724135.0,2855.3,"[51.984703, 4.753744]","[52.001839, 4.726858]"
14743123.0,1720.3,"[51.99262, 4.747963]","[52.001459, 4.727669]"
7621290.0,1092.3,"[52.004461, 4.752298]","[52.002907, 4.766589]"
9567865.0,1512.7,"[51.983376, 4.763371]","[51.991015, 4.750418]"
14141578.0,1072.9,"[51.991001, 4.750372]","[51.984147, 4.757966]"
17235322.0,535.7,"[52.002326, 4.753744]","[52.002915, 4.746074]"
2050489.0,1008.8,"[51.991654643788934, 4.795937240123749]","[51.992781506851315, 4.782949648797512]"
2149022.0,712.9,"[51.9951153639704, 4.781254660338163]","[52.000812292099, 4.776743603870273]"
4691628.0,887.8,"[52.001757, 4.774349]","[52.003045, 4.782331]"
21800858.0,545.2,"[51.992169, 4.794454]","[51.991569, 4.786723]"
17944121.0,1607.0,"[51.994961, 4.782561]","[51.990527, 4.801337]"
16131507.0,649.1,"[51.996867, 4.789165]","[51.9921, 4.79462]"
17235386.0,658.3,"[51.992144, 4.794513]","[51.996913, 4.789058]"
5246163.0,1357.7,"[52.004332, 4.892437]","[51.996949, 4.902098]"
6967234.0,2443.1,"[52.009965, 4.147639]","[52.027792, 4.166858]"
4347906.0,695.0,"[52.015873, 4.150165]","[52.009871, 4.14746]"
4682580.0,1903.1,"[52.028625, 4.16809]","[52.01577, 4.150157]"
12372077.0,418.8,"[52.033949, 4.170564]","[52.031422, 4.17301]"
5403991.0,288.4,"[52.031545, 4.172671]","[52.033131, 4.169776]"
12647130.0,1770.7,"[52.018663, 4.162901]","[52.018669, 4.162908]"
1604262.0,1402.3,"[52.027287, 4.160775]","[52.017311, 4.148387]"
13790186.0,586.4,"[52.011603, 4.153859]","[52.00679, 4.157332]"
1689769.0,799.6,"[52.01033564284444, 4.16610611602664]","[52.016225354745984, 4.159468151628971]"
17665447.0,393.3,"[52.008803, 4.179198]","[52.006936, 4.174787]"
4817721.0,1060.9,"[52.023671, 4.218363]","[52.02362, 4.218255]"
19872077.0,893.2,"[52.026246, 4.199131]","[52.023093, 4.207128]"
4243597.0,910.0,"[52.021549, 4.185307]","[52.014723, 4.192523]"
15514406.0,1822.2,"[52.022684, 4.211137]","[52.022178, 4.185241]"
10734224.0,1650.5,"[52.009763, 4.198858]","[52.021546, 4.185606]"
14338261.0,658.6,"[52.022804, 4.207315]","[52.027943, 4.202693]"
7402937.0,397.9,"[52.011588, 4.215559]","[52.009316, 4.219866]"
9733811.0,912.8,"[52.033206, 4.204632]","[52.027794, 4.202798]"
1649934.0,31237.4,"[52.008593, 4.227201]","[52.008552, 4.227393]"
9289445.0,1888.3,"[52.030532, 4.184685]","[52.034011, 4.211427]"
18975519.0,765.5,"[52.023138, 4.250581]","[52.017013, 4.255634]"
5678609.0,991.7,"[52.016391, 4.256303]","[52.02441, 4.250306]"
12757475.0,850.8,"[52.010815, 4.266232]","[52.015785, 4.256912]"
6782237.0,1488.2,"[52.027067, 4.257103]","[52.016881, 4.255777]"
4867399.0,1647.1,"[52.026928, 4.272149]","[52.026827, 4.272286]"
7521879.0,1393.0,"[52.008427, 4.228662]","[52.008389, 4.228767]"
12088030.0,827.3,"[52.022685, 4.239489]","[52.028546, 4.23347]"
1737265.0,1144.6,"[52.011605, 4.254659]","[52.011527, 4.254803]"
8447384.0,180.5,"[52.032528, 4.243705]","[52.031542, 4.242292]"
17110403.0,3334.5,"[52.033412, 4.254527]","[52.033397, 4.254544]"
4630736.0,741.5,"[52.01807, 4.31539]","[52.014956, 4.308982]"
5312423.0,784.0,"[52.014654, 4.308176]","[52.018023, 4.315448]"
9528987.0,497.1,"[52.013323, 4.305121]","[52.010719, 4.299248]"
9708721.0,210.9,"[52.018789, 4.316294]","[52.017983, 4.315373]"
6757762.0,1010.6,"[52.016, 4.286953]","[52.010998, 4.298406]"
7915270.0,1070.6,"[52.010792, 4.298701]","[52.008027, 4.309451]"
12901010.0,874.7,"[52.007559, 4.307216]","[52.010434, 4.299132]"
5092774.0,667.4,"[52.013866, 4.29137]","[52.017632, 4.283833]"
4460211.0,280.9,"[52.008755, 4.301289]","[52.010707, 4.298874]"
9240330.0,351.3,"[52.025176, 4.294393]","[52.026683, 4.298882]"
7350636.0,514.0,"[52.018155, 4.350565]","[52.022056, 4.347848]"
5206404.0,272.5,"[52.02584, 4.320663]","[52.027978, 4.322387]"
15045228.0,767.1,"[52.022646, 4.347383]","[52.029426, 4.346143]"
9936651.0,400.2,"[52.01742, 4.353317]","[52.018046, 4.358561]"
12125131.0,403.9,"[52.018062, 4.358631]","[52.017481, 4.353302]"
11629211.0,708.3,"[52.029377, 4.346172]","[52.023071, 4.347387]"
3732762.0,212.2,"[52.028803154826164, 4.32446775957942]","[52.02769481576979, 4.3219873029738665]"
9855314.0,543.2,"[52.028937, 4.324738]","[52.025194, 4.320358]"
1516087.0,1463.6,"[52.0278013497591, 4.335196344181895]","[52.0278394035995, 4.335129205137491]"
13881152.0,537.3,"[52.015229, 4.323587]","[52.019449, 4.319847]"
5276368.0,1512.0,"[52.027461, 4.407924]","[52.020086, 4.389427]"
12989697.0,521.1,"[52.032606, 4.393946]","[52.02988, 4.387785]"
5935912.0,464.5,"[52.029864, 4.387808]","[52.032286, 4.393299]"
8194261.0,745.5,"[52.029358, 4.405445]","[52.032716, 4.396038]"
1212806.0,769.2,"[52.025757422719174, 4.379187505696322]","[52.02182534621285, 4.370089117441671]"
1212827.0,988.0,"[52.01238619168476, 4.393860865388432]","[52.02057472435014, 4.388584624980007]"
7121074.0,571.4,"[52.021982, 4.387826]","[52.026967, 4.389138]"
5819985.0,694.9,"[52.021379, 4.368739]","[52.02483, 4.377099]"
4286889.0,717.6,"[52.032592, 4.396542]","[52.02933, 4.405525]"
13000862.0,79.0,"[52.028393, 4.365292]","[52.028183, 4.364196]"
16304752.0,1354.3,"[52.009376, 4.444831]","[52.02068, 4.437821]"
9841791.0,1393.6,"[52.020743, 4.437826]","[52.009183, 4.445187]"
10811819.0,709.1,"[52.017306, 4.421399]","[52.022689, 4.415978]"
20055590.0,776.0,"[52.022237, 4.436871]","[52.02893, 4.433877]"
7370861.0,1114.2,"[52.006708, 4.42931]","[52.015619, 4.422336]"
7725244.0,932.0,"[52.03299, 4.446103]","[52.028733, 4.434473]"
21181919.0,330.5,"[52.018566, 4.428729]","[52.019766, 4.433124]"
11111926.0,574.8,"[52.031369, 4.441588]","[52.028754, 4.434345]"
7435980.0,480.5,"[52.02349, 4.415615]","[52.025608, 4.421692]"
7391751.0,247.5,"[52.029352, 4.432436]","[52.028312, 4.429244]"
7895511.0,971.3,"[52.014729, 4.466]","[52.020482, 4.476261]"
2004299.0,772.1,"[52.0114313, 4.4546733]","[52.014603, 4.4645251]"
4396976.0,681.0,"[52.024466, 4.482]","[52.03015, 4.478133]"
6943490.0,782.5,"[52.021954, 4.476581]","[52.028073, 4.471659]"
20353076.0,330.5,"[52.012716, 4.459219]","[52.01148, 4.454845]"
2214446.0,724.8,"[52.01344843027369, 4.462215621028526]","[52.018856140833364, 4.462737310681923]"
7016999.0,835.5,"[52.027982, 4.471119]","[52.021824, 4.476604]"
19105044.0,1656.8,"[52.008242, 4.481421]","[52.022355, 4.479381]"
12416685.0,1106.9,"[52.03007, 4.456584]","[52.027979, 4.469555]"
15164179.0,1872.1,"[52.014393, 4.480972]","[52.028008, 4.471677]"
7576833.0,1089.6,"[52.015147, 4.503772]","[52.024835, 4.503324]"
4527763.0,2687.7,"[52.031052, 4.504013]","[52.007068, 4.502375]"
1635301.0,2039.2,"[52.02498952, 4.50534939]","[52.0193719, 4.53352634]"
7105080.0,1899.8,"[52.020193, 4.531314]","[52.025114, 4.504863]"
16783476.0,493.8,"[52.017237, 4.542179]","[52.018421, 4.535247]"
15765323.0,2248.8,"[52.014988, 4.505466]","[52.020981, 4.526778]"
4240310.0,1615.5,"[52.024503, 4.534988]","[52.028521, 4.512371]"
7998782.0,1699.2,"[52.032933, 4.532337]","[52.033152, 4.514216]"
3740093.0,3739.7,"[52.01916463673115, 4.533470934256911]","[52.00684189796448, 4.50278889387846]"
6777560.0,1678.3,"[52.033078, 4.514474]","[52.032891, 4.53233]"
7663764.0,185.6,"[52.032339, 4.557582]","[52.031729, 4.560105]"
19185855.0,517.6,"[52.007257, 4.551343]","[52.010809, 4.555074]"
1746731.0,1424.6,"[52.0274988, 4.5789509]","[52.0318758, 4.5595097]"
8534777.0,329.0,"[52.030466, 4.564996]","[52.031639, 4.560598]"
3752856.0,1405.0,"[52.031833, 4.559566]","[52.027566, 4.5787]"
19985071.0,789.2,"[52.022408, 4.556543]","[52.029224, 4.558034]"
1891473.0,1945.9,"[52.01275256460964, 4.557999049818404]","[52.02996176052348, 4.559211206518687]"
1791635.0,1746.3,"[52.030769968405366, 4.557585334405303]","[52.01569000259042, 4.555651964619756]"
2796039.0,1348.2,"[52.018326, 4.554582]","[52.029916, 4.55723]"
2170414.0,939.2,"[52.01557796832811, 4.5799425982014546]","[52.02401031326168, 4.579550031970956]"
13515653.0,817.6,"[52.021614, 4.61324]","[52.020985, 4.603248]"
7647063.0,75.6,"[52.019985, 4.616273]","[52.020077, 4.615196]"
9183846.0,848.5,"[52.020103, 4.628333]","[52.019988, 4.616065]"
10441459.0,1047.6,"[52.021004, 4.602192]","[52.014237, 4.591821]"
3767977.0,565.9,"[52.024584, 4.608356]","[52.021142, 4.602412]"
7427853.0,566.5,"[52.028652, 4.614881]","[52.025011, 4.609103]"
8539004.0,413.0,"[52.01629, 4.595163]","[52.01366, 4.590912]"
7549031.0,972.7,"[52.014399, 4.592274]","[52.020635, 4.602211]"
12602796.0,689.7,"[52.03027, 4.618427]","[52.025963, 4.625653]"
13381006.0,700.2,"[52.026005, 4.6255]","[52.030415, 4.618217]"
13961647.0,922.1,"[52.022068, 4.650341]","[52.025151, 4.662718]"
3752769.0,530.0,"[52.024466, 4.66495]","[52.024516, 4.667866]"
9608774.0,853.0,"[52.02046, 4.637102]","[52.021843, 4.647794]"
1511616.0,502.0,"[52.02399, 4.67031167]","[52.023775, 4.66573167]"
17825058.0,540.5,"[52.006743, 4.662029]","[52.01015, 4.66762]"
11538990.0,777.3,"[52.014981, 4.654854]","[52.008246, 4.655599]"
17884874.0,934.6,"[52.008149, 4.655575]","[52.016046, 4.653892]"
15880143.0,428.9,"[52.034045, 4.640061]","[52.031302, 4.63569]"
15093186.0,1665.2,"[52.009789, 4.63384]","[52.020481, 4.648635]"
5002880.0,616.3,"[52.031579, 4.654666]","[52.027397, 4.660492]"
10948287.0,265.9,"[52.015514, 4.709646]","[52.017896, 4.70932]"
6442954.0,690.9,"[52.027989, 4.72029]","[52.034195, 4.720239]"
12519721.0,483.9,"[52.023669, 4.707389]","[52.027001, 4.702685]"
12519736.0,849.4,"[52.027233, 4.702393]","[52.033109, 4.69432]"
2332081.0,709.1,"[52.00723727233708, 4.722279841080308]","[52.00675397180021, 4.712183168157935]"
20873747.0,750.0,"[52.025327, 4.717378]","[52.018737, 4.71948]"
10193849.0,1760.5,"[52.019926, 4.683827]","[52.018191, 4.709159]"
10430099.0,1683.2,"[52.032968, 4.694012]","[52.02149, 4.70852]"
18667220.0,780.2,"[52.01867, 4.72254]","[52.025555, 4.720723]"
15288145.0,483.3,"[52.011239, 4.702096]","[52.008437, 4.696787]"
10628461.0,466.5,"[52.024167, 4.738678]","[52.028357, 4.738594]"
1175728.0,783.9,"[52.03234848690224, 4.738486327160001]","[52.02530768113517, 4.738601630786113]"
5366545.0,552.8,"[52.032475, 4.746391]","[52.033818, 4.738641]"
9033955.0,590.6,"[52.008886, 4.725286]","[52.014104, 4.723798]"
1364483.0,1305.2,"[52.023678, 4.727714]","[52.023567, 4.727747]"
18424415.0,1973.5,"[52.031376, 4.754369]","[52.025995, 4.73864]"
16974787.0,2007.1,"[52.014921, 4.723939]","[52.01061, 4.751959]"
21838562.0,1944.7,"[52.010733, 4.751448]","[52.015021, 4.724256]"
13558569.0,590.8,"[52.007905, 4.724503]","[52.009451, 4.731627]"
16350756.0,1939.3,"[52.016967, 4.748701]","[52.02253, 4.729121]"
7183113.0,607.9,"[52.018137, 4.806741]","[52.023321, 4.803914]"
8436142.0,935.9,"[52.020416, 4.791257]","[52.024466, 4.80292]"
7839706.0,3002.0,"[52.03375, 4.772466]","[52.024316, 4.802533]"
6373515.0,848.9,"[52.024019, 4.803426]","[52.016842, 4.807459]"
8436270.0,762.6,"[52.014686, 4.808728]","[52.013935, 4.802078]"
8028359.0,23317.0,"[52.007333, 4.810733]","[52.007133, 4.810933]"
7014522.0,3274.2,"[52.025693, 4.802291]","[52.034255, 4.771929]"
18013995.0,903.2,"[52.023597, 4.782055]","[52.029959, 4.779119]"
19269035.0,612.0,"[52.01969, 4.799889]","[52.014523, 4.802943]"
15660090.0,48266.3,"[52.014251, 4.804039]","[52.014541, 4.811996]"
16598714.0,1231.8,"[52.032655, 4.849416]","[52.022574, 4.85684]"
5624970.0,1355.2,"[52.022003, 4.857405]","[52.032964, 4.849163]"
5600581.0,988.6,"[52.020827, 4.874381]","[52.023534, 4.8846]"
7101725.0,146.0,"[52.022191, 4.872779]","[52.021314, 4.874113]"
4986233.0,1851.1,"[52.016819, 4.878011]","[52.023396, 4.859882]"
7101746.0,531.0,"[52.023013, 4.868753]","[52.021432, 4.873858]"
10373887.0,11610.4,"[52.016906, 4.873958]","[52.016996, 4.873962]"
14905270.0,11595.3,"[52.014966, 4.87597]","[52.015135, 4.875776]"
8031723.0,449.7,"[52.022952, 4.869816]","[52.021172, 4.874393]"
10286188.0,48312.2,"[52.020548, 4.87119]","[52.023615, 4.861168]"
5333368.0,1550.1,"[52.023997, 4.868873]","[52.023552, 4.869102]"
14905060.0,11654.8,"[52.015288, 4.875941]","[52.015135, 4.875776]"
9109540.0,709.9,"[52.042055, 4.181439]","[52.037242, 4.174683]"
4753046.0,137.3,"[52.039323, 4.183045]","[52.039104, 4.183528]"
4798967.0,82.3,"[52.039297, 4.182948]","[52.039171, 4.183549]"
4798889.0,98.5,"[52.039026, 4.183598]","[52.039277, 4.182939]"
17956379.0,442.8,"[52.048766, 4.192853]","[52.052003, 4.196339]"
11138912.0,365.9,"[52.041454, 4.187193]","[52.043979, 4.186504]"
5102500.0,320.4,"[52.04268, 4.185476]","[52.040488, 4.188504]"
4066146.0,1023.3,"[52.046881, 4.190678]","[52.054161, 4.19938]"
7211847.0,1082.6,"[52.050611, 4.195264]","[52.04316, 4.18547]"
1158303.0,2810.9,"[52.06109351478517, 4.212217396125197]","[52.043030597269535, 4.185295309871435]"
2176246.0,260.5,"[52.05819041453237, 4.226691580119972]","[52.06049749008091, 4.226651460102481]"
8370287.0,1040.8,"[52.044501, 4.203326]","[52.039315, 4.190903]"
11843065.0,865.6,"[52.050847, 4.225285]","[52.055457, 4.216972]"
11612757.0,846.4,"[52.055266, 4.217122]","[52.050826, 4.225248]"
3137023.0,1162.5,"[52.050925, 4.229768]","[52.042459, 4.239069]"
10761315.0,532.2,"[52.034312, 4.253016]","[52.036285, 4.250645]"
12659464.0,376.1,"[52.055775, 4.251481]","[52.054167, 4.256162]"
1307509.0,1232.1,"[52.04264938831329, 4.239419102668762]","[52.05167233943939, 4.2298489809036255]"
10925625.0,273.6,"[52.036, 4.252924]","[52.036501, 4.250763]"
11383402.0,303.3,"[52.039013, 4.244303]","[52.036918, 4.241571]"
18284381.0,615.1,"[52.044039, 4.242594]","[52.048172, 4.248521]"
20014061.0,644.9,"[52.054191, 4.257384]","[52.058254, 4.26403]"
7725866.0,1064.8,"[52.04727, 4.257043]","[52.040546, 4.246312]"
2641786.0,208.0,"[52.06018389141483, 4.253903009579384]","[52.05898595769986, 4.251570464607585]"
17145478.0,2482.0,"[52.053575, 4.282438]","[52.05372, 4.28225]"
6543741.0,601.1,"[52.059316, 4.291759]","[52.061232, 4.283573]"
11746589.0,1468.7,"[52.04985, 4.299942]","[52.038647, 4.310451]"
4631796.0,438.3,"[52.039453, 4.280686]","[52.035815, 4.283134]"
18324396.0,1095.9,"[52.061038, 4.284079]","[52.0551, 4.295538]"
8150165.0,526.8,"[52.035462, 4.283644]","[52.039787, 4.280625]"
19805441.0,666.3,"[52.037763, 4.288149]","[52.041854, 4.294936]"
4775097.0,441.4,"[52.046301, 4.316073]","[52.043886, 4.310968]"
14282290.0,333.7,"[52.056588, 4.302865]","[52.058676, 4.306386]"
20626491.0,602.1,"[52.038338, 4.310462]","[52.03739, 4.301979]"
10660682.0,1195.9,"[52.060861, 4.354538]","[52.052575, 4.343628]"
6535146.0,213.5,"[52.048749, 4.343457]","[52.050657, 4.343184]"
2390354.0,1005.9,"[52.053432308171125, 4.344313791261985]","[52.060319733573365, 4.35374804626153]"
4941157.0,797.4,"[52.041811, 4.34359]","[52.034959, 4.345182]"
1566810.0,212.1,"[52.037086, 4.338298]","[52.036207, 4.340488]"
17155495.0,593.1,"[52.048214, 4.354674]","[52.044695, 4.36107]"
13118562.0,491.8,"[52.057039, 4.338376]","[52.059477, 4.344267]"
14206863.0,429.4,"[52.061053, 4.345998]","[52.058307, 4.341559]"
8842205.0,420.3,"[52.058605, 4.322074]","[52.06051, 4.32702]"
7932590.0,388.7,"[52.05192, 4.343603]","[52.052166, 4.342942]"
8533505.0,318.5,"[52.056111, 4.393804]","[52.057281, 4.38957]"
5831897.0,612.2,"[52.054766, 4.402769]","[52.055706, 4.395286]"
17805690.0,519.6,"[52.060363, 4.376629]","[52.058088, 4.383239]"
7406340.0,576.2,"[52.035267, 4.379772]","[52.038127, 4.386424]"
10065804.0,540.2,"[52.049449, 4.390541]","[52.053496, 4.394857]"
7156830.0,532.7,"[52.053498, 4.394795]","[52.049506, 4.390618]"
1816753.0,1029.0,"[52.045015348121524, 4.367833295837045]","[52.05169044435024, 4.378259126096964]"
17805670.0,533.2,"[52.058042, 4.383341]","[52.060356, 4.376543]"
4856208.0,829.9,"[52.04798, 4.403143]","[52.053513, 4.39513]"
10600476.0,961.2,"[52.054865, 4.388611]","[52.052867, 4.402176]"
15140074.0,530.9,"[52.039561, 4.43107]","[52.04229, 4.43748]"
6408091.0,752.3,"[52.057524, 4.436633]","[52.052559, 4.429198]"
3034021.0,831.0,"[52.05232935786353, 4.428754888067344]","[52.05776756946003, 4.4370550102132]"
20883169.0,314.2,"[52.040467, 4.444536]","[52.037864, 4.446241]"
6733533.0,1664.8,"[52.053654, 4.430841]","[52.061698, 4.450765]"
5380760.0,254.3,"[52.058811, 4.438772]","[52.058546, 4.438214]"
7918828.0,426.9,"[52.048542, 4.417743]","[52.050744, 4.422849]"
14776529.0,616.0,"[52.042862, 4.443227]","[52.037673, 4.446275]"
5404479.0,1010.5,"[52.035088, 4.447923]","[52.043529, 4.442668]"
10362604.0,587.9,"[52.052635, 4.421064]","[52.05676, 4.415705]"
11581717.0,1213.8,"[52.048181, 4.477589]","[52.049592, 4.460247]"
7568257.0,1022.0,"[52.049578, 4.46105]","[52.048455, 4.475681]"
1777331.0,535.4,"[52.047671666666666, 4.459756666666666]","[52.04844333333333, 4.460146666666667]"
7212287.0,200.9,"[52.045317, 4.457079]","[52.046837, 4.458569]"
